planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,descShared,sumMatched,nameMatched,ambiguous,orphan,multiSum,inferred,inheritedSub,headcount,comboMatched
"6557011100","心理及口腔健康業務","4,641,788","06","國民口腔健康促進計畫第二期","4000","獎補助費","4040","對國內團體之捐助","用途別二級","16294","5.補（捐）助醫療機構、國內團體及學術團體辦理促進口腔健康、身障牙科繼續教育及專業訓練、牙醫專科醫師稀有人力羅致計畫、口腔健康數位推廣與國際合作及口腔全人照護模式發展及研究等，計列32,587千元（對特種基金之補助16,293千元、對國內團體之捐助16,294千元）。","5","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","06","國民口腔健康促進計畫第二期","4000","獎補助費","4090","其他補助及捐助","用途別二級","512400","6.捐助未滿6歲兒童及未滿12歲之低收入戶、身心障礙、原住民族與偏遠及離島地區兒童之牙醫師專業牙齒塗氟服務、口腔健康檢查及口腔衛生教育等，計列512,400千元（其他補助及捐助）（預計投注於原住民族地區50,000千元）。","6","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","","","","","分支計畫","10238","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","","","用途別一級","10238","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","2036","按日按件計資酬金","用途別二級","40","1.辦理優化新南向口腔醫衛產學合作與整合行銷計畫等所需行政費用，計列66千元（按日按件計資酬金40千元、一般事務費18千元、國內旅費8千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","2039","委辦費","用途別二級","9570","2.辦理優化新南向口腔醫衛產學合作與整合行銷計畫等，計列9,570千元（委辦費）。","1","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","2054","一般事務費","用途別二級","18","1.辦理優化新南向口腔醫衛產學合作與整合行銷計畫等所需行政費用，計列66千元（按日按件計資酬金40千元、一般事務費18千元、國內旅費8千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","2072","國內旅費","用途別二級","8","1.辦理優化新南向口腔醫衛產學合作與整合行銷計畫等所需行政費用，計列66千元（按日按件計資酬金40千元、一般事務費18千元、國內旅費8千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","07","新南向醫衛合作與產業鏈發展","2000","業務費","2078","國外旅費","用途別二級","602","3.參加2026世界牙醫聯盟（FDI）大會，計列415千元；參加亞太牙醫聯盟年會暨牙材展（APDC2026），計列79千元；考察日本口腔健康政策、醫學訓練制度及牙材產業發展，計列108千元，合共602千元（國外旅費）。","2","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","","","","","分支計畫","182640","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","","","用途別一級","4510","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","1000","1.布建精神病人社區資源等所需行政費用，計列2,900千元（按日按件計資酬金1,000千元、物品50千元、一般事務費1,200千元、國內旅費650千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","2039","委辦費","用途別二級","1610","2.辦理精神復健機構改善公共安全推動管理計畫，計列1,610千元（委辦費）。","2","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","2051","物品","用途別二級","50","1.布建精神病人社區資源等所需行政費用，計列2,900千元（按日按件計資酬金1,000千元、物品50千元、一般事務費1,200千元、國內旅費650千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","2054","一般事務費","用途別二級","1200","1.布建精神病人社區資源等所需行政費用，計列2,900千元（按日按件計資酬金1,000千元、物品50千元、一般事務費1,200千元、國內旅費650千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","2000","業務費","2072","國內旅費","用途別二級","650","1.布建精神病人社區資源等所需行政費用，計列2,900千元（按日按件計資酬金1,000千元、物品50千元、一般事務費1,200千元、國內旅費650千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","4000","獎補助費","","","用途別一級","178130","3.補（捐）助醫療機構建立嚴重情緒行為身心障礙者精神醫療轉介機制與外展醫療服務模式等，計列178,130千元（對特種基金之補助121,130千元、對國內團體之捐助57,000千元）。","3","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","4000","獎補助費","4030","對特種基金之補助","用途別二級","121130","3.補（捐）助醫療機構建立嚴重情緒行為身心障礙者精神醫療轉介機制與外展醫療服務模式等，計列178,130千元（對特種基金之補助121,130千元、對國內團體之捐助57,000千元）。","3","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","08","身心障礙照顧服務資源布建計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","57000","3.補（捐）助醫療機構建立嚴重情緒行為身心障礙者精神醫療轉介機制與外展醫療服務模式等，計列178,130千元（對特種基金之補助121,130千元、對國內團體之捐助57,000千元）。","3","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","","","","","分支計畫","621800","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","2000","業務費","","","用途別一級","4500","1.辦理偏鄉醫療導入牙醫人力遴選及訓練履約管理，計列4,500千元（委辦費）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","2000","業務費","2039","委辦費","用途別二級","4500","1.辦理偏鄉醫療導入牙醫人力遴選及訓練履約管理，計列4,500千元（委辦費）。","1","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","4000","獎補助費","","","用途別一級","617300","2.補（捐）助醫療機構及國內團體充實偏鄉牙醫量能，辦理偏鄉牙醫臨床訓練等，計列617,300千元（含資本門73,028千元）（對特種基金之補助130,870千元、對國內團體之捐助130,870千元、其他補助及捐助355,560千元）。","2","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","4000","獎補助費","4030","對特種基金之補助","用途別二級","130870","2.補（捐）助醫療機構及國內團體充實偏鄉牙醫量能，辦理偏鄉牙醫臨床訓練等，計列617,300千元（含資本門73,028千元）（對特種基金之補助130,870千元、對國內團體之捐助130,870千元、其他補助及捐助355,560千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","4000","獎補助費","4040","對國內團體之捐助","用途別二級","130870","2.補（捐）助醫療機構及國內團體充實偏鄉牙醫量能，辦理偏鄉牙醫臨床訓練等，計列617,300千元（含資本門73,028千元）（對特種基金之補助130,870千元、對國內團體之捐助130,870千元、其他補助及捐助355,560千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","09","優化偏鄉醫療精進計畫第二期","4000","獎補助費","4090","其他補助及捐助","用途別二級","355560","2.補（捐）助醫療機構及國內團體充實偏鄉牙醫量能，辦理偏鄉牙醫臨床訓練等，計列617,300千元（含資本門73,028千元）（對特種基金之補助130,870千元、對國內團體之捐助130,870千元、其他補助及捐助355,560千元）。","2","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","","","","","分支計畫","231600","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","","","","","未歸戶說明","","1.辦理優化精神醫療照護資源，共需經費126,000千元，其內容如下：(1)辦理精神醫療照護資源所需行政費用，計列50千元（按日按件計資酬金40千元、國內旅費10千元）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","","","","","未歸戶說明","","(2)補（捐）助醫療機構辦理兒童（青少年）心智病房試辦計畫，計列125,950千元（含資本門40,000千元）（對特種基金之補助72,000千元、對國內團體之捐助53,950千元）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","2000","業務費","","","用途別一級","8233","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","125","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","2000","業務費","2039","委辦費","用途別二級","8000","(2)辦理專業人員教育訓練及嬰幼兒口腔健康研究評估等，計列8,000千元（委辦費）。","4","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","","","","","未歸戶說明","","(3)補（捐）助醫療機構及國內團體辦理口腔親善院所中心、提供個案管理、衛教居訪、追蹤關懷及發展連續性照護網絡等，計列97,417千元（對特種基金之補助48,708千元、對國內團體之捐助48,709千元）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","2000","業務費","2054","一般事務費","用途別二級","54","2.辦理優化嬰幼兒口腔照護服務，共需經費105,600千元，其內容如下：(1)辦理建立嬰幼兒口腔親善之家照護服務等所需行政費用，計列183千元（按日按件計資酬金85千元、一般事務費54千元、國內旅費44千元）。","3","","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","2000","業務費","2072","國內旅費","用途別二級","54","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","4000","獎補助費","","","用途別一級","223367","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","4000","獎補助費","4030","對特種基金之補助","用途別二級","120708","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","10","第2期優化兒童醫療照護計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","102659","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","","","","","分支計畫","280425","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","","","用途別一級","86692","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2009","通訊費","用途別二級","150","1.「第五期國家癌症防治計畫」奉行政院112年11月15日院臺衛字第1121039424號函核定，總經費55,924,920千元，公務預算負擔21,565,116千元，執行期間為113至119年，113至114年度已編列3,926,309千元，本年度續編第3年經費4,178,254千元，本科目編列189,153千元，其內容如下：(1)辦理第五期國家癌症防治計畫、檳榔健康危害防制工作、召開檳榔危害管理會議及維護調整癌症篩檢與資訊管理整合系統等所需行政費用，計列3,590千元（通訊費150千元、保險費50千元、按日按件計資酬金800千元、一般事務費2,470千元、國內旅費120千元）（媒體政策及業務宣導2,000千元）。(2)辦理全民健保代謝症候群防治計畫之戒檳服務指導及口腔黏膜篩檢審查核付、推動無檳榔支持環境計畫、口腔癌防治行政事務管理計畫、口腔癌防治及檳榔危害防制政策發展與研究等，計列34,830千元（委辦費）。(5)捐助有嚼檳榔（含已戒）或吸菸習慣者口腔黏膜篩檢服務，及全民健保代謝症候群之戒檳指導獎勵，計列134,380千元（其他補助及捐助）。","0","","","","","","","","true","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2018","資訊服務費","用途別二級","2000","(3)維護及增修癌症篩檢與資訊管理整合系統等，計列2,500千元（含資本門500千元）（資訊服務費2,000千元、資訊軟硬體設備費450千元、雜項設備費50千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2027","保險費","用途別二級","50","1.「第五期國家癌症防治計畫」奉行政院112年11月15日院臺衛字第1121039424號函核定，總經費55,924,920千元，公務預算負擔21,565,116千元，執行期間為113至119年，113至114年度已編列3,926,309千元，本年度續編第3年經費4,178,254千元，本科目編列189,153千元，其內容如下：(1)辦理第五期國家癌症防治計畫、檳榔健康危害防制工作、召開檳榔危害管理會議及維護調整癌症篩檢與資訊管理整合系統等所需行政費用，計列3,590千元（通訊費150千元、保險費50千元、按日按件計資酬金800千元、一般事務費2,470千元、國內旅費120千元）（媒體政策及業務宣導2,000千元）。","0","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","1300","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2039","委辦費","用途別二級","80432","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2054","一般事務費","用途別二級","2560","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","2000","業務費","2072","國內旅費","用途別二級","200","1.「第五期國家癌症防治計畫」奉行政院112年11月15日院臺衛字第1121039424號函核定，總經費55,924,920千元，公務預算負擔21,565,116千元，執行期間為113至119年，113至114年度已編列3,926,309千元，本年度續編第3年經費4,178,254千元，本科目編列189,153千元，其內容如下：(1)辦理第五期國家癌症防治計畫、檳榔健康危害防制工作、召開檳榔危害管理會議及維護調整癌症篩檢與資訊管理整合系統等所需行政費用，計列3,590千元（通訊費150千元、保險費50千元、按日按件計資酬金800千元、一般事務費2,470千元、國內旅費120千元）（媒體政策及業務宣導2,000千元）。","0","true","true","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","3000","設備及投資","","","用途別一級","500","(3)維護及增修癌症篩檢與資訊管理整合系統等，計列2,500千元（含資本門500千元）（資訊服務費2,000千元、資訊軟硬體設備費450千元、雜項設備費50千元）。","2","true","true","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","450","(3)維護及增修癌症篩檢與資訊管理整合系統等，計列2,500千元（含資本門500千元）（資訊服務費2,000千元、資訊軟硬體設備費450千元、雜項設備費50千元）。","2","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","3000","設備及投資","3035","雜項設備費","用途別二級","50","(3)維護及增修癌症篩檢與資訊管理整合系統等，計列2,500千元（含資本門500千元）（資訊服務費2,000千元、資訊軟硬體設備費450千元、雜項設備費50千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","4000","獎補助費","","","用途別一級","193233","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","4000","獎補助費","4030","對特種基金之補助","用途別二級","6927","(4)補（捐）助醫療機構、國內團體及學術團體辦理口腔癌篩檢及檳榔健康危害防制計畫等，計列13,853千元（對特種基金之補助6,927千元、對國內團體之捐助6,926千元）。","3","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","6926","(4)補（捐）助醫療機構、國內團體及學術團體辦理口腔癌篩檢及檳榔健康危害防制計畫等，計列13,853千元（對特種基金之補助6,927千元、對國內團體之捐助6,926千元）。","3","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","","","","","未歸戶說明","","2.辦理癌症治療品質改善服務，共需經費91,272千元，其內容如下：(1)辦理癌症治療品質改善服務等所需行政費用，計列670千元（按日按件計資酬金500千元、一般事務費90千元、國內旅費80千元）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","","","","","未歸戶說明","","(2)辦理全民健保癌症治療品質改善審查核付計畫及癌症精準醫療品質提升計畫等，計列45,602千元（委辦費）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","","","","","未歸戶說明","","(3)捐助口腔黏膜篩檢有高癌化異常或其他經評估需作切片者之追蹤管理費及診斷品質管理費，計列45,000千元（其他補助及捐助）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","11","國家癌症防治及品質改善計畫","4000","獎補助費","4090","其他補助及捐助","用途別二級","179380","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","","","","","分支計畫","31183","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","","","","","未歸戶說明","","1.強化自殺防治通報資訊系統、精神照護資訊管理系統、藥酒癮醫療個案管理系統及毒品危害防制中心服務系統基礎建設及資料整合，計列12,473千元（含資本門8,316千元）（資訊服務費4,157千元、資訊軟硬體設備費8,316千元）。","","","","","","true","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","","","用途別一級","10393","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2018","資訊服務費","用途別二級","7183","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2036","按日按件計資酬金","用途別二級","110","(2)辦理優化口腔健康照護服務及提升管理效能與醫療品質所需行政費用，計列310千元（按日按件計資酬金110千元、物品50千元、一般事務費100千元、國內旅費50千元）。","2","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2039","委辦費","用途別二級","2900","2.辦理整合口腔照護與管理相關系統計畫，共需經費18,710千元，其內容如下：(1)整合口腔照護與管理相關系統及輔導醫療院所完成導入標準化格式等，計列18,400千元（含資本門12,474千元）（資訊服務費3,026千元、委辦費2,900千元、資訊軟硬體設備費12,174千元、雜項設備費300千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2051","物品","用途別二級","50","(2)辦理優化口腔健康照護服務及提升管理效能與醫療品質所需行政費用，計列310千元（按日按件計資酬金110千元、物品50千元、一般事務費100千元、國內旅費50千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2054","一般事務費","用途別二級","100","(2)辦理優化口腔健康照護服務及提升管理效能與醫療品質所需行政費用，計列310千元（按日按件計資酬金110千元、物品50千元、一般事務費100千元、國內旅費50千元）。","2","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","2000","業務費","2072","國內旅費","用途別二級","50","(2)辦理優化口腔健康照護服務及提升管理效能與醫療品質所需行政費用，計列310千元（按日按件計資酬金110千元、物品50千元、一般事務費100千元、國內旅費50千元）。","2","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","3000","設備及投資","","","用途別一級","20790","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","20490","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","12","衛福數位基礎建設","3000","設備及投資","3035","雜項設備費","用途別二級","300","2.辦理整合口腔照護與管理相關系統計畫，共需經費18,710千元，其內容如下：(1)整合口腔照護與管理相關系統及輔導醫療院所完成導入標準化格式等，計列18,400千元（含資本門12,474千元）（資訊服務費3,026千元、委辦費2,900千元、資訊軟硬體設備費12,174千元、雜項設備費300千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","","","","","分支計畫","430000","","","","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","2000","業務費","","","用途別一級","220","1.辦理口腔智慧醫療與產業永續發展所需行政費用，計列220千元（按日按件計資酬金130千元、一般事務費30千元、國內旅費60千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","2000","業務費","2036","按日按件計資酬金","用途別二級","130","1.辦理口腔智慧醫療與產業永續發展所需行政費用，計列220千元（按日按件計資酬金130千元、一般事務費30千元、國內旅費60千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","2000","業務費","2054","一般事務費","用途別二級","30","1.辦理口腔智慧醫療與產業永續發展所需行政費用，計列220千元（按日按件計資酬金130千元、一般事務費30千元、國內旅費60千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","2000","業務費","2072","國內旅費","用途別二級","60","1.辦理口腔智慧醫療與產業永續發展所需行政費用，計列220千元（按日按件計資酬金130千元、一般事務費30千元、國內旅費60千元）。","0","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","4000","獎補助費","","","用途別一級","429780","2.補（捐）助醫療機構及國內團體辦理口腔臨床醫學研究及實證中心，輔導牙醫醫院推動基礎研究、人才培育及產業合作，設立示範牙醫醫院等，計列429,780千元（對特種基金之補助214,890千元、對國內團體之捐助214,890千元）。","1","true","","","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","4000","獎補助費","4030","對特種基金之補助","用途別二級","214890","2.補（捐）助醫療機構及國內團體辦理口腔臨床醫學研究及實證中心，輔導牙醫醫院推動基礎研究、人才培育及產業合作，設立示範牙醫醫院等，計列429,780千元（對特種基金之補助214,890千元、對國內團體之捐助214,890千元）。","1","true","","true","","","","","","",""
"6557011100","心理及口腔健康業務","4,641,788","13","口腔智慧醫療與產業永續發展","4000","獎補助費","4040","對國內團體之捐助","用途別二級","214890","2.補（捐）助醫療機構及國內團體辦理口腔臨床醫學研究及實證中心，輔導牙醫醫院推動基礎研究、人才培育及產業合作，設立示範牙醫醫院等，計列429,780千元（對特種基金之補助214,890千元、對國內團體之捐助214,890千元）。","1","true","","true","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","","","","","分支計畫","716","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","","","用途別一級","716","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","2009","通訊費","用途別二級","30","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","2027","保險費","用途別二級","7","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","2036","按日按件計資酬金","用途別二級","277","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","2054","一般事務費","用途別二級","302","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","01","護理行政","2000","業務費","2072","國內旅費","用途別二級","100","辦理護理行政工作等所需費用，計列716千元（通訊費30千元、保險費7千元、按日按件計資酬金277千元、一般事務費302千元、國內旅費100千元）。","0","true","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","","","","","分支計畫","108538","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","","","用途別一級","49372","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2009","通訊費","用途別二級","84","2.辦理原住民族及離島地區醫療照護服務與緊急救護空轉後送等業務，共需經費76,273千元，其內容如下：(1)辦理原住民族及離島地區醫療保健與照護等所需行政費用，計列1,429千元（通訊費84千元、保險費15千元、按日按件計資酬金320千元、一般事務費692千元、車輛及辦公器具養護費16千元、國內旅費300千元、短程車資2千元）。(3)約用人員4名，計列3,200千元（約用人員酬金）。(4)維護及增修原住民族及離島地區衛生所醫療資訊相關系統等，計列15,441千元（含資本門2,001千元）（資訊服務費13,440千元、資訊軟硬體設備費2,001千元）（預計投注於原住民族地區10,866千元）。(5)辦理提升原住民族及離島地區健康照護品質相關計畫等，計列8,200千元（委辦費）（預計投注於原住民族地區160千元）。(6)參與原住民健康照護相關國際會議及考察，計列335千元（國外旅費）（預計投注於原住民族）。(10)捐助國內團體辦理原住民族及離島地區健康照護相關服務、教育、國際事務與兩岸少數民族交流及健康照護活動、研討會等，計列1,000千元；醫事人員至原住民族及離島地區開業醫療機構獎勵及輔導計畫，計列2,401千元，合共3,401千元（含資本門1,600千元）（對國內團體之捐助）（預計投注於原住民族地區1,700千元）。","7","","","","","","","","true","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2018","資訊服務費","用途別二級","15440","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2027","保險費","用途別二級","68","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2030","兼職費","用途別二級","120","(2)召開原住民族健康政策會等相關會議，計列170千元（兼職費120千元、國內旅費50千元）（預計投注於原住民族）。","8","","","true","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2033","約用人員酬金","用途別二級","5600","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2036","按日按件計資酬金","用途別二級","2236","","","","","","","","","","","",""
"6557011200","護理及健康照護業務","9,869,486","02","強化護理及健康照護量能","2000","業務費","2039","委辦費","用途別二級","23075","","","","","","","","","","","",""
