planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,nameMatched,descShared,inferred,headcount,inheritedSub,ambiguous,orphan,multiSum,sumMatched
"5651011000","農業管理","2,776,961","06","農業統計調查","2000","業務費","2039","委辦費","用途別二級","960","(7)委託專業機構辦理受補助單位各項計畫經費執行情形及其內部控制之查核工作等960千元。","10","","","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","2000","業務費","2051","物品","用途別二級","475","(8)購置文具紙張、報章雜誌、資料夾、碳粉匣等475千元。","11","","","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","2000","業務費","2054","一般事務費","用途別二級","1911","(9)辦理調查手冊及統計書刊印製，講習及檢討會議相關資料印製，會計相關表報印製，會計事務聯繫會報資料印製等1,911千元。","12","","","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","2000","業務費","2072","國內旅費","用途別二級","458","(10)國內旅費458千元。","13","true","","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","2000","業務費","2081","運費","用途別二級","34","(11)寄送調查表件等運費34千元。","14","true","","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","4000","獎補助費","","","用途別一級","5100","4.獎補助費5,100千元，係捐助研究機構或相關法人等辦理主力農家所得決策支援等計畫。","15","true","true","","","","","","",""
"5651011000","農業管理","2,776,961","06","農業統計調查","4000","獎補助費","4040","對國內團體之捐助","用途別二級","5100","4.獎補助費5,100千元，係捐助研究機構或相關法人等辦理主力農家所得決策支援等計畫。","15","","true","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","","","","","分支計畫","473190","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","","","用途別一級","130713","7.業務費130,713千元。","7","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2006","水電費","用途別二級","162","(1)水電費162千元。","8","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2009","通訊費","用途別二級","130","(2)郵資、電信費等130千元。","9","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2018","資訊服務費","用途別二級","3000","(3)寵物食品申報管理系統及簽審通關作業平臺之維護及操作等服務費用1,000千元，全國動物保護業務系統之維護及操作等服務費用2,000千元，合共3,000千元。","10","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2024","稅捐及規費","用途別二級","40","(4)寵物相關產品檢驗等規費40千元。","11","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2027","保險費","用途別二級","4597","(5)政府部門執勤犬保險推動計畫4,597千元。","12","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2036","按日按件計資酬金","用途別二級","397","(6)動物保護諮議小組、寵物管理政策研究及諮詢、法規檢討、計畫審查等委員出席費397千元。","13","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2039","委辦費","用途別二級","117800","(7)委託相關機關、產業團體及民間團體等，辦理強化動物保護基盤計畫60,000千元，強化寵物管理公共政策計畫25,000千元，推動寵物食品管理制度計畫24,000千元，推動友善飼養體系計畫8,800千元，合共117,800千元(其中含媒體政策及業務宣導費5,000千元)。","14","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2045","國內組織會費","用途別二級","80","(8)獸醫師公會入會費、常年會費80千元。","15","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2051","物品","用途別二級","107","(9)購置文具紙張、報章雜誌、資料夾、碳粉匣等107千元。","16","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2054","一般事務費","用途別二級","3103","(10)各項施政、管考、研究計畫等文件及法規彙編印製費用等1,172千元，辦理媒體政策及業務宣導相關經費1,931千元，合共3,103千元。","17","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2072","國內旅費","用途別二級","945","(11)國內旅費945千元。","18","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2078","國外旅費","用途別二級","331","(12)派員考察德國寵物產業管理及發展趨勢暨參訪2026紐倫堡國際寵物產業貿易展等國外旅費331千元。","19","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","2000","業務費","2084","短程車資","用途別二級","21","(13)短程洽公車資21千元。","20","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","3000","設備及投資","","","用途別一級","17000","8.設備及投資17,000千元，係寵物食品、寵物產業及動物展演管理資訊系統等系統開發費。","21","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","17000","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","4000","獎補助費","","","用途別一級","325477","9.獎補助費325,477千元。","22","true","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","","","","","未歸戶說明","","(1)補助政府機關、大專院校及相關團體等辦理建構友善動物保護等計畫190,934千元(其中含媒體政策及業務宣導費2,500千元)。","","","","","","","","true","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","","","","","未歸戶說明","","(2)補助大專院校及相關團體等辦理寵物產業管理精進等計畫87,888千元(其中含媒體政策及業務宣導費1,500千元)。","","","","","","","","true","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","","","","","未歸戶說明","","(3)補助大專院校及國內相關團體等辦理提升寵物食品管理效能等計畫32,184千元(其中含媒體政策及業務宣導費1,000千元)。","","","","","","","","true","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","","","","","未歸戶說明","","(4)補助大專院校及國內相關團體等辦理動物福利產業紮根及提升政府部門執勤犬照護與管理等計畫14,471千元。","","","","","","","","true","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","4000","獎補助費","4025","政府機關間之補助","用途別二級","10000","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","4000","獎補助費","4030","對特種基金之補助","用途別二級","17000","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","4000","獎補助費","4040","對國內團體之捐助","用途別二級","288277","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","07","動物保護管理","4000","獎補助費","4045","對私校之獎助","用途別二級","10200","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","","","","","分支計畫","10069","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","","","用途別一級","10069","4.業務費10,069千元。","4","true","true","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2006","水電費","用途別二級","280","(1)水電費280千元。","5","true","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2009","通訊費","用途別二級","290","(2)郵資、電信費及數據通訊費等290千元。","6","true","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2033","約用人員酬金","用途別二級","1447","(3)遴用約用人員協辦各項專案計畫及活動等1,447千元。","7","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2036","按日按件計資酬金","用途別二級","230","(4)農業資源永續利用等相關政策之協調、意見溝通及學者專家諮詢等會議出席費，以及各項計畫審查費等230千元。","8","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2039","委辦費","用途別二級","3460","(5)委託專業機構或相關團體等，辦理農業資源永續利用、氣候變遷調適及淨零排放相關政策推動等3,460千元(其中含媒體政策及業務宣導費1,054千元)。","9","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2051","物品","用途別二級","500","(6)購置文具紙張、報章雜誌、資料夾、碳粉匣、電腦用品、耗材等500千元。","10","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2054","一般事務費","用途別二級","3481","(7)各項施政、管考、講習、研究計畫報告、專案會議及檢討會資料印製費用等1,550千元，辦理媒體政策及業務宣導相關經費1,931千元，合共3,481千元。","11","","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2072","國內旅費","用途別二級","300","(8)國內旅費300千元。","12","true","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2078","國外旅費","用途別二級","71","(9)考察日本農地中間管理機構制度執行成果與直接給付政策等國外旅費71千元。","13","true","","","","","","","",""
"5651011000","農業管理","2,776,961","08","資源永續利用","2000","業務費","2084","短程車資","用途別二級","10","(10)短程洽公車資10千元。","14","","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","","","","","分支計畫","54371","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","","","用途別一級","44719","9.業務費44,719千元。","9","true","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","2003","教育訓練費","用途別二級","100","(1)員工教育訓練費100千元。","10","true","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","2018","資訊服務費","用途別二級","44019","(2)雲端行政資訊系統維護；本部資料中心及通訊機房相關之機房及資訊軟硬體、機電、消防、異地備援、本地及異地備份、資安監控、演練等維護與資訊服務；資訊安全與個人資料保護管理制度維運；本部及所屬機關全球資訊網及架站平臺維運；個人電腦及周邊設備維護、作業系統升級、購置套裝軟體、防毒軟體、資安軟體；農業軌跡資訊整合管理應用等經費44,019千元(其中含資通安全經費2,061千元)。","11","","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","2036","按日按件計資酬金","用途別二級","176","(3)農業資訊相關政策、協調、意見溝通及學者專家諮詢等會議出席費，以及各項計畫審查費等176千元。","12","","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","2051","物品","用途別二級","126","(4)購置文具紙張、資料夾、碳粉匣、電腦用品、耗材等126千元。","13","","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","2000","業務費","2072","國內旅費","用途別二級","298","(5)國內旅費298千元。","14","true","","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","3000","設備及投資","","","用途別一級","9652","10.設備及投資9,652千元，係本部及所屬機關全球資訊網管理平臺及架站平臺功能擴充；資通管理系統功能擴充；強化本部資料中心服務效能、設備更新與擴充；配合行政作業資訊化管理，汰換個人電腦、印表機、筆記型電腦等(其中含資通安全經費9,652千元)。","15","true","true","","","","","","",""
"5651011000","農業管理","2,776,961","09","資訊管理與應用","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","9652","10.設備及投資9,652千元，係本部及所屬機關全球資訊網管理平臺及架站平臺功能擴充；資通管理系統功能擴充；強化本部資料中心服務效能、設備更新與擴充；配合行政作業資訊化管理，汰換個人電腦、印表機、筆記型電腦等(其中含資通安全經費9,652千元)。","15","","true","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","","","","","分支計畫","319663","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","","","用途別一級","49890","2.職員33人、技工6人、約僱人員1人，合計40人，共需人事費49,890千元。","2","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1015","法定編制人員待遇","用途別二級","30342","職員33人。","","","","","true","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1020","約聘僱人員待遇","用途別二級","535","約僱人員1人。","","","","","true","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1025","技工及工友待遇","用途別二級","2744","技工6人。","","","","","true","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1030","獎金","用途別二級","7526","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1035","其他給與","用途別二級","635","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1040","加班費","用途別二級","1636","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1050","退休離職儲金","用途別二級","3207","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","1000","人事費","1055","保險","用途別二級","3265","","","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","","","用途別一級","92703","3.業務費92,703千元。","3","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2003","教育訓練費","用途別二級","8","(1)員工教育訓練費8千元。","4","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2006","水電費","用途別二級","6460","(2)水電費6,460千元。","5","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2009","通訊費","用途別二級","300","(3)園區管理業務所需郵資、電信費及網路通訊費等300千元。","6","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2012","土地租金","用途別二級","11596","(4)園區土地租金11,596千元。","7","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2018","資訊服務費","用途別二級","1820","(5)辦理防毒軟體年度更新等費用1,820千元。","8","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2021","其他業務租金","用途別二級","255","(6)租用影印機等機械設備255千元。","9","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2024","稅捐及規費","用途別二級","2284","(7)園區溫室、展覽館等房屋稅、規費及公務車輛牌照稅、燃料使用費等2,284千元。","10","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2027","保險費","用途別二級","1200","(8)辦公廳舍、溫室、展覽館及公務車輛保險等1,200千元。","11","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2033","約用人員酬金","用途別二級","966","(9)遴用約用人員協助辦理資料分析等966千元。","12","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2036","按日按件計資酬金","用途別二級","100","(10)外聘委員出席費及稿費等100千元。","13","","","true","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2051","物品","用途別二級","762","(11)購置文具紙張、電腦耗材、報章雜誌及油料等762千元。","14","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2054","一般事務費","用途別二級","61539","(12)員工文康活動費，園區環境清潔、保全及資料建檔等事務性工作經費61,533千元，員工協助方案相關經費6千元，合共61,539千元。","15","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2063","房屋建築養護費","用途別二級","1077","(13)辦公房屋、溫室及展覽館修繕費等1,077千元。","16","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2066","器具養護費","用途別二級","88","(14)公務車輛及辦公器具養護費等88千元。","17","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2069","設施及機械設備養護費","用途別二級","3845","(15)辦理園區、電梯、消防、監視系統及電氣等設備檢查保養維修，戶外環境設施整修、機械設備及園區道路等維護費用3,845千元。","18","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2072","國內旅費","用途別二級","324","(16)國內差旅費324千元。","19","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","2000","業務費","2093","特別費","用途別二級","79","(17)特別費79千元。","20","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","3000","設備及投資","","","用途別一級","177070","4.設備及投資177,070千元。","21","true","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","3000","設備及投資","3015","公共建設及設施費","用途別二級","174270","(1)辦理園區既有基礎設施改善升級，改善園區自來水供水、污水處理、消防、道路、景觀等設施所需經費174,270千元，其中工程管理費1,043千元，係依「中央政府各機關工程管理費支用要點」規定暫以0.7%估算，並配合工程結算總價覈實於得提列數額內執行。","22","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","3000","設備及投資","3020","機械設備費","用途別二級","2500","(2)購置生理調查相關設備2,500千元。","23","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","200","(3)購置電腦等資訊設備200千元。","24","","","","","","","","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","","","","","未歸戶說明","","(4)購置辦公事務設備等100千元。","","","","","","","","true","",""
"5651011000","農業管理","2,776,961","10","花卉園區管理","3000","設備及投資","3035","雜項設備費","用途別二級","100","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","01","補助農業特別收入基金","","","","","分支計畫","37540305","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","01","補助農業特別收入基金","4000","獎補助費","","","用途別一級","37540305","1.補助農業發展基金18,397,693千元，係辦理農業貸款利息差額補貼、糧政業務、獎勵農漁民子女就學、推廣有機質肥料、農業保險等所需經費。2.補助農業天然災害救助基金3,960,858千元，係辦理現金救助、補助或低利貸款等所需經費。3.補助農產品受進口損害救助基金15,181,754千元，係辦理調整產業或防範措施、綠色環境給付、進口損害救助及穩價等計畫所需經費。","1","","","","","","","","true",""
"5651011100","農業發展","37,994,730","01","補助農業特別收入基金","4000","獎補助費","4030","對特種基金之補助","用途別二級","37540305","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","","","","","分支計畫","117500","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","2000","業務費","","","用途別一級","7500","1.業務費7,500千元。","1","true","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","2000","業務費","2039","委辦費","用途別二級","7500","1.業務費7,500千元。(1)委託民間團體或相關機關運用國內測繪相關資源及農業精準定位服務，規劃具個別化管理機制與即時定位紀錄等政策需求，強化個別管理及定位紀錄之資訊安全機制，提升農業無人載具運用之可信性5,000千元。(2)委託民間團體或相關機關辦理無人機於農林漁畜產業創新應用研發媒合及成果應用推廣等計畫2,500千元。","1","","","","","true","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","4000","獎補助費","","","用途別一級","110000","2.獎補助費110,000千元，係補助辦理無人機於農林漁畜產業創新應用研發計畫所需經費。","4","true","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","4000","獎補助費","4025","政府機關間之補助","用途別二級","80000","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","4000","獎補助費","4030","對特種基金之補助","用途別二級","10000","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","02","無人載具產業發展統籌型計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","20000","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","03","全國航遙測影像產製暨AI判釋與應用計畫","","","","","分支計畫","20173","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","03","全國航遙測影像產製暨AI判釋與應用計畫","2000","業務費","","","用途別一級","20173","3.業務費20,173千元，係委託民間團體或相關機關，辦理國土計畫農地資訊整合與加值應用、農地資源利用判釋分析發布、全國GIS地籍圖接合對位處理作業、農業地理資訊整合應用、全國農田坵塊圖更新維護等計畫。","4","true","true","","","","","","",""
"5651011100","農業發展","37,994,730","03","全國航遙測影像產製暨AI判釋與應用計畫","2000","業務費","2039","委辦費","用途別二級","20173","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","","","","","分支計畫","85000","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","2000","業務費","","","用途別一級","6000","3.業務費6,000千元。","3","true","","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","2000","業務費","2039","委辦費","用途別二級","4500","(1)委託民間團體或相關機關辦理永續共好地方創生亮點打造等輔導計畫4,500千元。","4","","","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","2000","業務費","2072","國內旅費","用途別二級","1500","(2)國內旅費1,500千元。","5","true","","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","4000","獎補助費","","","用途別一級","79000","4.獎補助費79,000千元，係補助農會融合地方元素，改造、活化閒置穀倉內、外部空間，建置多元功能場域，據以推動食農教育、農業推廣、休閒觀光、農業旅遊等具創新性、策略性或政策性之經營模式。","6","true","true","","","","","","",""
"5651011100","農業發展","37,994,730","04","打造永續共好地方創生計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","79000","4.獎補助費79,000千元，係補助農會融合地方元素，改造、活化閒置穀倉內、外部空間，建置多元功能場域，據以推動食農教育、農業推廣、休閒觀光、農業旅遊等具創新性、策略性或政策性之經營模式。","6","","true","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","","","","","分支計畫","172514","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","2000","業務費","","","用途別一級","150","1.業務費150千元。","1","true","","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","2000","業務費","2036","按日按件計資酬金","用途別二級","50","(1)辦理計畫審查相關會議委員出席費等50千元。","2","","","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","2000","業務費","2072","國內旅費","用途別二級","100","(2)國內旅費100千元。","3","true","","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","4000","獎補助費","","","用途別一級","172364","2.獎補助費172,364千元，係補助相關團體等辦理牛羊及家禽屠宰、肉品、蛋品及乳品冷鏈相關設施建置或升級。","4","true","true","","","","","","",""
"5651011100","農業發展","37,994,730","05","建構農產品冷鏈物流及品質確保示範體系(第二期)計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","172364","2.獎補助費172,364千元，係補助相關團體等辦理牛羊及家禽屠宰、肉品、蛋品及乳品冷鏈相關設施建置或升級。","4","","true","","","","","","",""
"5651011100","農業發展","37,994,730","06","因應氣候變遷縣市管河川及排水整體改善計畫","","","","","分支計畫","59238","","","","","","","","","","",""
"5651011100","農業發展","37,994,730","06","因應氣候變遷縣市管河川及排水整體改善計畫","4000","獎補助費","","","用途別一級","59238","1.獎補助費59,238千元，係補助相關團體辦理畜牧場污染防治工作，改善畜牧排放水品質，提升河川水體環境，促進畜牧產業與環境共存。","1","true","true","","","","","","",""
"5651011100","農業發展","37,994,730","06","因應氣候變遷縣市管河川及排水整體改善計畫","4000","獎補助費","4040","對國內團體之捐助","用途別二級","59238","1.獎補助費59,238千元，係補助相關團體辦理畜牧場污染防治工作，改善畜牧排放水品質，提升河川水體環境，促進畜牧產業與環境共存。","1","","true","","","","","","",""
"5651019011","交通及運輸設備","910","01","交通及運輸設備","","","","","分支計畫","910","","","","","","","","","","",""
"5651019011","交通及運輸設備","910","01","交通及運輸設備","3000","設備及投資","","","用途別一級","910","","","","","","","","","","",""
"5651019011","交通及運輸設備","910","01","交通及運輸設備","3000","設備及投資","3025","運輸設備費","用途別二級","910","","","","","","","","","","",""
"5651019800","第一預備金","62,678","01","第一預備金","","","","","分支計畫","62678","","","","","","","","","","",""
"5651019800","第一預備金","62,678","01","第一預備金","6000","預備金","","","用途別一級","62678","","","","","","","","","","",""
"5651019800","第一預備金","62,678","01","第一預備金","6000","預備金","6005","第一預備金","用途別二級","62678","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","","","","","分支計畫","24548194","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","","","用途別一級","1338","4.業務費1,338千元，係辦理農民健康保險條例規定之農民健康保險業務所需行政經費(其中委託辦理農民健康保險費率精算及財務評估628千元)。","4","true","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","2039","委辦費","用途別二級","628","4.業務費1,338千元，係辦理農民健康保險條例規定之農民健康保險業務所需行政經費(其中委託辦理農民健康保險費率精算及財務評估628千元)。","4","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","2051","物品","用途別二級","70","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","2054","一般事務費","用途別二級","600","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","2072","國內旅費","用途別二級","20","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","2000","業務費","2081","運費","用途別二級","20","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","3000","設備及投資","","","用途別一級","2377","5.設備及投資2,377千元，係農民福利資料管理系統更新及功能擴充等。","5","true","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","2377","5.設備及投資2,377千元，係農民福利資料管理系統更新及功能擴充等。","5","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","4000","獎補助費","","","用途別一級","24544479","6.獎補助費24,544,479千元。","6","true","","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","4000","獎補助費","4025","政府機關間之補助","用途別二級","5363","(1)補助勞動部勞工保險局及相關團體等辦理強化農民參加農民(全民)健康保險資格審查及認定作業計畫3,831千元；辦理農民健康保險被保險人資格審查及申請給付相關事宜等1,532千元；輔導農會辦理農民健康保險服務業務計畫21,881千元，合共27,244千元。","7","","true","","","","","","","true"
"6151011000","社會保險業務","24,619,487","01","農民保險業務","4000","獎補助費","4040","對國內團體之捐助","用途別二級","21881","(1)補助勞動部勞工保險局及相關團體等辦理強化農民參加農民(全民)健康保險資格審查及認定作業計畫3,831千元；辦理農民健康保險被保險人資格審查及申請給付相關事宜等1,532千元；輔導農會辦理農民健康保險服務業務計畫21,881千元，合共27,244千元。","7","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","","","","","未歸戶說明","","(2)農民參加農民健康保險之保險費，依據農民健康保險條例第12條規定，被保險人自付30%，政府補助70%，及依據災害防救法第46條規定，災區受災之農民健康保險被保險人，災後應負擔之保險費，所需保險費2,638,695千元：<1>直轄市部分：按113年底農保被保險人數及年平均遞減率估算，中央政府負擔40%保險費計691,463千元＝276,922人×月投保金額20,400元×保險費率2.55％×中央負擔40％×12月。<2>縣(市)部分：按113年底農保被保險人數及年平均遞減率估算，中央政府負擔60%保險費計1,947,232千元＝519,894人×月投保金額20,400元×保險費率2.55％×中央負擔60％×12月。","","","","","","","","true","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","","","","","未歸戶說明","","(3)農民因農民健康保險月投保金額調整所增加之保險費負擔，依行政院第3834次院會決議及農民健康保險條例施行細則第27條之1規定，由政府予以補助，所需經費746,238千元。","","","","","","","","true","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","","","","","未歸戶說明","","又依據同法第22條規定，第3類被保險人之投保金額為28,590元，所需保險費15,455,878千元。","","","","","","","","true","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","","","","","未歸戶說明","","(5)依據農民健康保險條例第44條規定虧損之撥補，計5,676,424千元(含辦理農民健康保險生育給付差額補助86,214千元)。","","","","","","","","true","",""
"6151011000","社會保險業務","24,619,487","01","農民保險業務","4000","獎補助費","4055","社會保險負擔","用途別二級","24517235","","","","","","","","","","",""
