planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,descShared,headcount,nameMatched,sumMatched,inheritedSub,orphan,multiSum,inferred,ambiguous
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","","","","","未歸戶說明","","(2)辦理基金會年會等活動經費830千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2036","按日按件計資酬金","用途別二級","186","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2039","委辦費","用途別二級","5758","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2054","一般事務費","用途別二級","266","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2072","國內旅費","用途別二級","50","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2081","運費","用途別二級","40","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","2000","業務費","2084","短程車資","用途別二級","30","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","3000","設備及投資","","","用途別一級","100","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","100","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","4000","獎補助費","","","用途別一級","13663","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","05","輔導教育基金會之相關業務","4000","獎補助費","4040","對國內團體之捐助","用途別二級","13663","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","","","","","分支計畫","342860","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","","","","","未歸戶說明","","2.辦理本國語文標準研訂、學習資源、場域營造及網站維護等相關工作及所需人力經費50,418千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","","","","","未歸戶說明","","3.辦理臺灣台語語言能力認證電腦化施測及本土語言競賽等相關活動，執行相關工作等所需經費62,995千元（含媒體政策及業務宣導經費700千元）。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","","","用途別一級","303544","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2018","資訊服務費","用途別二級","5567","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2033","約用人員酬金","用途別二級","8100","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2036","按日按件計資酬金","用途別二級","1139","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2039","委辦費","用途別二級","288347","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2054","一般事務費","用途別二級","71","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2072","國內旅費","用途別二級","300","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","2000","業務費","2084","短程車資","用途別二級","20","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","3000","設備及投資","","","用途別一級","5530","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","3730","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","3000","設備及投資","3045","投資","用途別二級","1800","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","","","用途別一級","33786","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","4025","政府機關間之補助","用途別二級","19946","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","4030","對特種基金之補助","用途別二級","6600","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","4040","對國內團體之捐助","用途別二級","3000","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","4045","對私校之獎助","用途別二級","1000","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","06","本國語言文字標準訂定與推廣","4000","獎補助費","4085","獎勵及慰問","用途別二級","3240","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","分支計畫","1557580","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","1.強化國立社教機構終身教育功能，推動社教機構辦理多元之科學普及、數位化教育展示與活動；提升無障礙設施、節能建築設施設備、老舊館舍更新、緊急救災應變、資安防護及維護公共安全等經費1,379,846千元，包括：(1)推動國立社教機構穩健發展，增進社會教育效能，補助辦理科普、環境、海洋教育等終身學習活動及宣導經費，加強社教機構推展性別平等之社會教育計畫與服務等經費45,880千元（含原住民族教育經費20,000千元與媒體政策及業務宣導經費270千元）。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","(2)補助國立社教機構老舊館舍修繕、設備更新，運用新興科技推動展示升級、場域優化及智慧導覽，提升消防、耐震等公共安全、強化節能建築設施設備與資安防護及相關維護管理；對於遭遇天然災害等突發事故之館所，補助相關緊急救災經費；建築工程相關經費等1,237,666千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","(3)補助國立社教機構提供多元及數位化之展示，充實專業知能，強化研究功能等經費12,000千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","(4)補助國立社教機構提供身心障礙民眾使用社教場所資源等經費84,300千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","2.「落實科技共融、實踐永續幸福社會－國立社教機構科技創新服務計畫」，促進國立社教機構導入數位科技應用，提升公眾參與，打造永續科技共融社會等經費100,200千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","","","","","未歸戶說明","","3.補助國立社教機構創新發展及跨領域合作，鼓勵社教機構結合多元資源推動科學教育、傳播與宣導，促進服務效能等經費77,534千元（含媒體政策及業務宣導經費1,500千元）。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","2000","業務費","","","用途別一級","12668","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","2000","業務費","2036","按日按件計資酬金","用途別二級","160","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","2000","業務費","2039","委辦費","用途別二級","11363","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","2000","業務費","2054","一般事務費","用途別二級","945","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","2000","業務費","2072","國內旅費","用途別二級","200","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","3000","設備及投資","","","用途別一級","1123927","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","1757","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","3000","設備及投資","3045","投資","用途別二級","1122170","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","4000","獎補助費","","","用途別一級","420985","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","4000","獎補助費","4025","政府機關間之補助","用途別二級","85775","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","07","建立終身學習推動組織","4000","獎補助費","4030","對特種基金之補助","用途別二級","335210","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","","","","","分支計畫","1238711","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","","","","","未歸戶說明","","1.輔導地方政府公共圖書館辦理推動設備升級、閱讀推廣、圖書館館員專業知能培訓等相關業務經費8,860千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","","","","","未歸戶說明","","2.推動國立圖書館強化教育服務功能等經費1,122,576千元，包括：(1)補助國立圖書館發展館藏特色、提升營運服務及資訊安全、強化節能設備、辦理數位典藏推廣、館舍新建、修繕及設備更新、緊急救災應變、優化書目資訊系統等相關經費1,090,806千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","","","","","未歸戶說明","","(2)推動國立圖書館多元閱讀推廣活動相關經費31,530千元。","","","","","","","true","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","","","用途別一級","50015","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","2036","按日按件計資酬金","用途別二級","425","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","2039","委辦費","用途別二級","48945","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","2054","一般事務費","用途別二級","205","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","2072","國內旅費","用途別二級","200","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","2000","業務費","2078","國外旅費","用途別二級","240","(3)北美洲圖書館國際交流與參訪及專業發展計畫240千元。","4","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","3000","設備及投資","","","用途別一級","742082","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","3000","設備及投資","3045","投資","用途別二級","742082","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","4000","獎補助費","","","用途別一級","446614","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","4000","獎補助費","4025","政府機關間之補助","用途別二級","362463","","","","","","","","","","",""
"5120010501","終身教育行政及督導","3,882,700","08","國立及公共圖書館之輔導與充實","4000","獎補助費","4030","對特種基金之補助","用途別二級","84151","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","","","","","分支計畫","33324","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","","","用途別一級","33324","本項計需經費33,324千元，其內容如下：","0","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1015","法定編制人員待遇","用途別二級","16884","職員17人。","","","true","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1020","約聘僱人員待遇","用途別二級","4200","聘用人員3人、約僱人員4人。","","","true","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1025","技工及工友待遇","用途別二級","480","技工1人。","","","true","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1030","獎金","用途別二級","4662","1.國立臺灣藝術教育館人員待遇及獎金，計26,226千元，包括職員17人、聘用人員3人、約僱人員4人及技工1人，編列人事費21,564千元，年終工作獎金2,805千元及考績獎金1,857千元。","1","","","","true","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1035","其他給與","用途別二級","400","2.其他給與及加班費2,529千元，包括其他給與400千元，員工超時工作加班費991千元及不休假加班費1,138千元。","2","true","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1040","加班費","用途別二級","2129","2.其他給與及加班費2,529千元，包括其他給與400千元，員工超時工作加班費991千元及不休假加班費1,138千元。","2","true","","","true","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1045","退休退職給付","用途別二級","72","3.駐警退休退職給付費72千元。","3","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1050","退休離職儲金","用途別二級","2208","4.員工退休離職儲金2,208千元，包括：(1)公務人員退休撫卹基金政府負擔部分1,752千元。(2)教育人員退休撫卹基金政府負擔部分132千元。(3)約聘僱人員離職儲金政府負擔部分276千元。(4)勞工退休準備金48千元。","4","","","true","","true","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","01","人員維持","1000","人事費","1055","保險","用途別二級","2289","5.員工保險費2,289千元，包括：(1)全民健康保險保險費政府負擔公務人員部分1,401千元，勞工部分36千元，合計1,437千元。(2)公務人員保險保險費政府負擔部分456千元。(3)勞工保險保險費政府負擔部分396千元。","8","","","true","","true","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","","","","","分支計畫","17569","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","","","用途別一級","16721","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2003","教育訓練費","用途別二級","80","1.辦理員工教育訓練80千元。","1","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2006","水電費","用途別二級","2510","2.水電費2,510千元：南海書院及南海劇場水費105千元，電費2,405千元。","2","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2009","通訊費","用途別二級","429","3.通訊費429千元。","3","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2018","資訊服務費","用途別二級","218","4.辦理各項資訊設備及系統維護經費218千元。","4","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2021","其他業務租金","用途別二級","155","5.租用複印機〈影印、傳真及掃描功能〉等其他業務租金155千元。","5","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2024","稅捐及規費","用途別二級","101","6.稅捐及規費101千元：公務車輛牌照稅12千元、燃料使用費7千元及其他規費82千元等。","6","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2027","保險費","用途別二級","69","7.保險費69千元：公務車輛強制險與第三人責任險36千元、公有建築物公共意外責任險及辦公廳舍之火災保險費33千元等。","7","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2033","約用人員酬金","用途別二級","2289","8.辦理事務財管業務（含總務事務、財產管理）、館舍機電設施管理及會計帳務等所需人力經費2,289千元。","8","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2036","按日按件計資酬金","用途別二級","84","9.按日按件計資酬金84千元，係聘請法律顧問及辦理員工協助方案講座鐘點費等。","9","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2051","物品","用途別二級","479","10.物品479千元，包括：(1)文具用品及紙張等消耗品購置費355千元。(2)非消耗性物品購置費64千元。(3)油料費60千元：汽車1輛，每輛月耗139公升，年需51千元；機車1輛，每輛月耗24公升，年需9千元。","10","","","true","","true","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2054","一般事務費","用途別二級","8880","11.一般事務費8,880千元，包括：(1)按員額編列事務費及僱用員工人數編列文康活動費等計111千元。(2)辦理印刷、保全、清潔、環境綠化、年終工作檢討、員工健康檢查、停車及協助行政事務等所需專業服務及事務費8,769千元。","13","","","true","","true","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2063","房屋建築養護費","用途別二級","616","12.房屋建築修繕費用616千元。","15","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2066","器具養護費","用途別二級","79","13.車輛及辦公器具養護費79千元，包括：(1)車輛養護費55千元，其中:<1>汽車購置滿6年1輛，每輛每年51千元，計51千元。<2>公務用機車2輛，每輛每年2千元，計4千元。(2)辦公器具養護費24千元：按預算員額每人每年1,048元。","16","","","true","","true","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2069","設施及機械設備養護費","用途別二級","533","14.設施及機械設備等養護費533千元。","18","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2072","國內旅費","用途別二級","52","15.國內旅費52千元。","19","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2081","運費","用途別二級","10","16.貨物運費10千元。","20","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2084","短程車資","用途別二級","2","17.短程車資2千元。","21","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","2000","業務費","2093","特別費","用途別二級","135","18.特別費135千元：按規定標準編列首長特別費。","22","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","3000","設備及投資","","","用途別一級","800","19.設備及投資包括南海書院及劇場之建物廳舍整修及事務機器等設備汰換經費800千元。","23","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","3000","設備及投資","3010","房屋建築及設備費","用途別二級","100","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","3000","設備及投資","3035","雜項設備費","用途別二級","700","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","4000","獎補助費","","","用途別一級","48","20.退休退職人員三節慰問金計48千元。","24","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","02","基本行政工作維持","4000","獎補助費","4085","獎勵及慰問","用途別二級","48","20.退休退職人員三節慰問金計48千元。","24","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","","","","","分支計畫","1153","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","2000","業務費","","","用途別一級","945","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","2000","業務費","2009","通訊費","用途別二級","300","1.數據通訊網路租賃費用全年300千元。","1","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","2000","業務費","2018","資訊服務費","用途別二級","635","2.辦理差勤系統、薪資系統、財產管理系統、電腦硬體周邊設備等維護及資訊軟體使用授權服務等經費635千元（含資通安全經費244千元）。","2","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","2000","業務費","2051","物品","用途別二級","10","3.購買電腦相關消耗、非消耗品等經費10千元。","3","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","3000","設備及投資","","","用途別一級","208","4.汰換電腦設備等經費208千元。","4","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","03","資訊作業維持","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","208","4.汰換電腦設備等經費208千元。","4","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","","","","","分支計畫","27793","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","","","用途別一級","24803","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2015","權利使用費","用途別二級","23","1.展場錄音著作公開演出權利使用費23千元。","1","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2018","資訊服務費","用途別二級","160","2.比賽報名系統之資訊服務費160千元。","2","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2021","其他業務租金","用途別二級","929","3.全國學生美術比賽之租借場地租金929千元。","3","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2027","保險費","用途別二級","77","4.展覽典藏作品與公共意外、財產與志工保險等費用77千元。","4","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2033","約用人員酬金","用途別二級","2461","5.辦理視覺藝術類展覽、推廣藝術教育研習班、全國學生美術比賽及志工管理等所需人力經費2,461千元。","5","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2036","按日按件計資酬金","用途別二級","6946","6.各項視覺藝術類諮詢會議出席費、推廣藝術教育研習班教師鐘點費、全國學生圖畫書創作獎審查費、美育刊物策劃費、稿費、圖片費、翻譯費、文藝創作獎初複審評鑑裁判費、全國學生美術比賽出席費及評審費等6,946千元。","6","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2039","委辦費","用途別二級","1520","7.委託辦理國際藝術教育學刊審查、編印、國內外運遞送與全國學生美術比賽巡迴展開幕及推廣相關活動等經費1,520千元。","7","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2051","物品","用途別二級","372","8.各項業務活動之材料費、紙張、事務機器耗材及燈泡等經費372千元。","8","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2054","一般事務費","用途別二級","10947","9.辦理視覺藝術教育展覽、全國學生美術比賽及巡迴展推廣活動之比賽作品收退件、場地布置及包裝、學生創作得獎作品發表與頒獎典禮場地布置、志工服務費等經費10,947千元。","9","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2072","國內旅費","用途別二級","283","10.員工國內旅費及外聘評審委員交通費283千元。","10","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2081","運費","用途別二級","1080","11.藝教刊物與活動展覽用品運費1,080千元。","11","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","2000","業務費","2084","短程車資","用途別二級","5","12.短程車資5千元。","12","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","4000","獎補助費","","","用途別一級","2990","13.獎勵全國學生圖畫書創作獎獎勵金450千元及教育部文藝創作獎獎勵金2,540千元，合計2,990千元。","13","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","04","視覺藝術教育活動","4000","獎補助費","4085","獎勵及慰問","用途別二級","2990","13.獎勵全國學生圖畫書創作獎獎勵金450千元及教育部文藝創作獎獎勵金2,540千元，合計2,990千元。","13","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","","","","","分支計畫","31294","","","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","","","用途別一級","31294","本項計需經費31,294千元，其內容如下：","0","true","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2018","資訊服務費","用途別二級","1500","1.全球網站建置及維護管理等資訊服務費1,500千元。","1","","","true","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2021","其他業務租金","用途別二級","50","2.南海劇場管理及相關表演藝術推廣活動、表演藝術類競賽等各項業務所需音響、環響板等租借費用、材料費、紙張、事務機器耗材及協辦業務費等4,034千元。","","true","","","","","","","","true"
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2033","約用人員酬金","用途別二級","3076","2.南海劇場管理及相關表演藝術推廣活動、表演藝術類競賽等各項業務所需音響、環響板等租借費用、材料費、紙張、事務機器耗材及協辦業務費等4,034千元。","","true","","","","","","","","true"
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2036","按日按件計資酬金","用途別二級","730","3.各項表演藝術類競賽籌備等諮詢會議與場地會勘出席費、評審費、審查費及推廣藝術教育活動教師鐘點費等730千元。","3","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2039","委辦費","用途別二級","17700","4.結合縣市政府學校辦理全國學生音樂、創意戲劇及鄉土歌謠等比賽經費17,700千元。","4","","","","","","","","",""
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2051","物品","用途別二級","130","5.辦理南海劇場之舞臺、座席、燈光音響等設備前後臺管理等經費6,800千元。","","true","","","","","","","","true"
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2054","一般事務費","用途別二級","7578","5.辦理南海劇場之舞臺、座席、燈光音響等設備前後臺管理等經費6,800千元。","","true","","","","","","","","true"
"5120010507","國立臺灣藝術教育館行政及推展","111,133","05","表演藝術教育活動","2000","業務費","2072","國內旅費","用途別二級","530","6.員工公務所需國內出差旅費、專家學者出席各項諮詢會議、審查作品之交通費等530千元。","6","","","","","","","","",""
"5120010701","學生事務與特殊教育行政及督導","2,954,764","01","學生事務行政及督導","","","","","分支計畫","65337","","","","","","","","","","",""
"5120010701","學生事務與特殊教育行政及督導","2,954,764","01","學生事務行政及督導","","","","","未歸戶說明","","1.強化大專校院學生事務工作等經費17,981千元，包括：(1)依據「教育部設置大專校院學生事務工作協調聯絡中心及輔導工作協調諮詢中心實施要點」，設置大專校院學生事務工作協調聯絡中心，強化大專校院學生事務功能所需經費5,830千元。","","","","","","","true","","",""
"5120010701","學生事務與特殊教育行政及督導","2,954,764","01","學生事務行政及督導","","","","","未歸戶說明","","(2)辦理大專校院學生事務等相關工作研討會及增能研習活動，並獎勵推動學務工作表現卓越之公私立各級學校及傑出人員，辦理友善校園獎頒獎典禮等經費6,715千元。","","","","","","","true","","",""
