planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,headcount,descIdx,nameMatched,multiSum,descShared,inferred,ambiguous,orphan,inheritedSub,comboMatched
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2021","其他業務租金","用途別二級","66","3.公務所需影印機租金66千元。","","3","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2036","按日按件計資酬金","用途別二級","283","4.各應用系統推廣訓練講師鐘點費及辦理研討會、評選會等專家學者出席費283千元。","","4","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2051","物品","用途別二級","72","5.電腦週邊消耗品72千元。","","5","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2054","一般事務費","用途別二級","308","6.印製推廣訓練、業務研討、座談會等講義及系統文件308千元。","","6","","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2072","國內旅費","用途別二級","119","7.各應用系統輔導國內旅費119千元。","","7","true","","","","","","",""
"3203101600","主計資訊業務","148,764","01","歲計會計資訊管理","2000","業務費","2084","短程車資","用途別二級","4","8.洽公短程車資4千元。","","8","true","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","","","","","分支計畫","16423","","","","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","","","用途別一級","16423","本分支計畫係辦理統計及行政業務相關資訊系統之規劃建置、分析、設計、維護、訓練、推廣及諮詢服務，與各項國勢調查資料處理作業，計編列業務費16,423千元，內容如下：","","0","true","","true","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2003","教育訓練費","用途別二級","75","1.資訊專業課程及業務相關訓練費用75千元。","","1","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2009","通訊費","用途別二級","23","2.電話費、網路通訊及郵資費用23千元。","","2","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2018","資訊服務費","用途別二級","15832","3.公文管理、行政知識網、主計人員人事、知識管理、差勤系統、新聞輿情蒐集、網路填報系統、總體統計資料查詢系統、家戶面調查系統、主計資料倉儲系統、統計調查資訊系統軟硬體維護及SAS軟體授權費15,832千元(含資通安全經費1,209千元)。","","3","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2036","按日按件計資酬金","用途別二級","240","4.辦理業務相關研討、評選會等專家學者出席費及講師費等240千元。","","4","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2045","國內組織會費","用途別二級","40","5.中華民國電腦學會團體會費等40千元。","","5","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2051","物品","用途別二級","64","6.資訊圖書及期刊、文具、電腦硬體設備週邊及耗材等費用64千元。","","6","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2054","一般事務費","用途別二級","31","7.辦理統計及行政相關資訊業務所需印刷等事務費用31千元。","","7","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2072","國內旅費","用途別二級","114","8.辦理統計及行政相關資訊業務所需差旅費114千元。","","8","","","","","","","",""
"3203101600","主計資訊業務","148,764","02","統計及行政資訊管理","2000","業務費","2084","短程車資","用途別二級","4","9.洽公短程車資4千元。","","9","true","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","","","","","分支計畫","72905","","","","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","","","用途別一級","72905","本分支計畫係辦理機房管理、軟硬體設備維護、各項資訊系統維運及資訊安全作業，計編列業務費72,905千元，內容如下：","","0","true","","true","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2006","水電費","用途別二級","2200","1.資訊系統集中維運管理擴增及強化資訊安全設施所需電腦機房維運電費2,200千元。","","1","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2009","通訊費","用途別二級","7200","2.網際網路專線等通訊費7,200千元。","","2","true","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2018","資訊服務費","用途別二級","62540","3.資訊服務費編列62,540千元，內容如下：(1)資安專案：本總處電子郵件軟體、防毒軟體、資安監控防護及防火牆等更新維護，以及依照資通安全法要求，辦理資通安全防護及檢測、DDoS防護及推動個人資訊安全制度等費用29,890千元(全數為資通安全經費)。(2)其他：本總處對外服務之服務網站、機房維運、主計資訊系統維運平台、網路設備、資安設備、個人電腦、印表機等週邊設備之軟硬體維護及辦理雲端備援等費用32,650千元(含資通安全經費1,484千元)。","","3","true","","","","","","true",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2021","其他業務租金","用途別二級","36","4.公務所需影印機租金36千元。","","5","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2027","保險費","用途別二級","90","5.電腦機房設備保險費90千元。","","6","true","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2051","物品","用途別二級","625","6.電腦用品及耗材（含螢幕、報表紙、磁帶、雷射印表機碳粉及鋼珠等）625千元。","","7","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2054","一般事務費","用途別二級","16","7.業務聯繫印刷費16千元。","","8","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2069","設施及機械設備養護費","用途別二級","133","8.電腦機房環境設施維護費用133千元。","","9","","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2072","國內旅費","用途別二級","57","9.資訊安全管理及網路創新應用等國內旅費57千元。","","10","true","","","","","","",""
"3203101600","主計資訊業務","148,764","03","資訊系統維運管理","2000","業務費","2084","短程車資","用途別二級","8","10.洽公短程車資8千元。","","11","true","","","","","","",""
"3203101600","主計資訊業務","148,764","04","經費結報及薪資資訊管理","","","","","分支計畫","28059","","","","","","","","","","",""
"3203101600","主計資訊業務","148,764","04","經費結報及薪資資訊管理","2000","業務費","","","用途別一級","28059","本分支計畫係推廣運用經費結報系統及薪資管理系統，內容為辦理經費結報系統及薪資管理系統軟體維護、推廣、上線輔導及諮詢服務等28,059千元(含資通安全經費2,160千元)。","","0","","","true","","","","",""
"3203101600","主計資訊業務","148,764","04","經費結報及薪資資訊管理","2000","業務費","2018","資訊服務費","用途別二級","28059","本分支計畫係推廣運用經費結報系統及薪資管理系統，內容為辦理經費結報系統及薪資管理系統軟體維護、推廣、上線輔導及諮詢服務等28,059千元(含資通安全經費2,160千元)。","","0","","","true","","","","",""
"3203109002","營建工程","10,248","01","設備及投資","","","","","分支計畫","10248","","","","","","","","","","",""
"3203109002","營建工程","10,248","01","設備及投資","3000","設備及投資","","","用途別一級","10248","辦理本總處主計人員訓練中心教室屋頂鋼板、停車場地坪整修工程所需規劃設計監造費及施工費等10,248千元。","","0","","","true","","","","",""
"3203109002","營建工程","10,248","01","設備及投資","3000","設備及投資","3010","房屋建築及設備費","用途別二級","10248","辦理本總處主計人員訓練中心教室屋頂鋼板、停車場地坪整修工程所需規劃設計監造費及施工費等10,248千元。","","0","","","true","","","","",""
"3203109011","交通及運輸設備","3,700","01","設備及投資","","","","","分支計畫","3700","","","","","","","","","","",""
"3203109011","交通及運輸設備","3,700","01","設備及投資","3000","設備及投資","","","用途別一級","3700","汰換電動汽車2輛3,700千元。","","0","","","true","","","","",""
"3203109011","交通及運輸設備","3,700","01","設備及投資","3000","設備及投資","3025","運輸設備費","用途別二級","3700","汰換電動汽車2輛3,700千元。","","0","","","true","","","","",""
"3203109019","其他設備","177,160","01","設備及投資","","","","","分支計畫","177160","","","","","","","","","","",""
"3203109019","其他設備","177,160","01","設備及投資","3000","設備及投資","","","用途別一級","177160","本分支計畫為購置資訊軟硬體及雜項設備，計編列177,160千元，內容如下：","","0","","","true","","","","",""
"3203109019","其他設備","177,160","01","設備及投資","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","175726","1.資訊軟硬體設備費175,726千元。(1)因應本總處共用性主計資訊系統擴增發展等業務需要，汰換及擴充資訊系統維運平台所需硬體設備16,000千元，並依據資通安全法規定汰換及購置相關資訊安全硬體設備18,200千元，另為維持主計資訊服務正常運作及節省電力，辦理老舊設備更新及汰換、增購個人電腦、筆記型電腦、平板電腦及印表機等硬體設備18,940千元，合共53,140千元(含資通安全經費6,200千元)。(2)購置主計資訊系統維運平台及資安軟體、辦公室軟體、統計及普查處理軟體等24,319千元(含資通安全經費300千元)。(3)為推動主計資訊業務需要之系統建置，編列98,267千元(含資通安全經費728千元)，內容如下：<1>辦理中央與地方公務機關、營業基金、非營業特種基金之歲計、會計、決算等系統功能開發、增修及資安強化等29,000千元。<2>辦理農林漁牧業普查、統計調查資訊系統及網路填報、資料處理、資料倉儲、統計資料庫之系統功能開發、增修及資安強化等44,267千元。<3>行政事務相關資訊系統功能新增及提升（含公文及檔管系統、主計人事、補捐助系統、主計知識管理平台等）6,000千元。<4>辦理經費結報系統、薪資管理系統功能開發、增修及資安強化等19,000千元。","","1","true","","","","","","true",""
"3203109019","其他設備","177,160","01","設備及投資","3000","設備及投資","3035","雜項設備費","用途別二級","1434","2.雜項設備係汰購辦公室及職務宿舍冷氣機8台323千元、汰購飲水機5台110千元，汰購廣博大樓門禁系統150千元，汰購辦公及事務機具4台236千元、汰購屈尺檔案庫房移動式檔案櫃5座315千元及新增電動汽車充電樁2組300千元，共計1,434千元。","","5","","","","","","","",""
"3203109800","第一預備金","1,850","01","第一預備金","","","","","分支計畫","1850","","","","","","","","","","",""
"3203109800","第一預備金","1,850","01","第一預備金","6000","預備金","","","用途別一級","1850","","","","","","","","","","",""
"3203109800","第一預備金","1,850","01","第一預備金","6000","預備金","6005","第一預備金","用途別二級","1850","","","","","","","","","","",""
